Loading dataset...
Initializing model...
Starting training...
trainable params: 5,898,240 || all params: 4,028,366,336 || trainable%: 0.1464
총 300개의 JSON 파일을 로드합니다.
총 300개의 JSON 파일이 성공적으로 로드되었습니다.
총 학습 스텝 수: 15000
[E3] step 8960 loss 0.0557
[E3] step 8970 loss 0.0087
[E3] step 8980 loss 0.2505
[E3] step 8990 loss 0.2076
[E3] step 9000 loss 0.3110
[E3] step 9010 loss 0.0069
[E3] step 9020 loss 1.2088
[E3] step 9030 loss 0.0792
[E3] step 9040 loss 0.6803
[E3] step 9050 loss 1.8274
[E3] step 9060 loss 1.3435
[E3] step 9070 loss 0.7283
[E3] step 9080 loss 0.0060
[E3] step 9090 loss 0.7061
[E3] step 9100 loss 0.0385
[E3] step 9110 loss 2.1426
[E3] step 9120 loss 0.2019
[E3] step 9130 loss 0.2837
[E3] step 9140 loss 0.7045
[E3] step 9150 loss 0.5924
[E3] step 9160 loss 0.5497
[E3] step 9170 loss 0.7540
[E3] step 9180 loss 0.0806
[E3] step 9190 loss 0.0041
[E3] step 9200 loss 0.2477
[E3] step 9210 loss 0.0076
[E3] step 9220 loss 0.5916
[E3] step 9230 loss 0.0848
[E3] step 9240 loss 0.0163
[E3] step 9250 loss 0.3053
[E3] step 9260 loss 3.5451
[E3] step 9270 loss 0.8456
[E3] step 9280 loss 1.1461
[E3] step 9290 loss 0.0895
[E3] step 9300 loss 0.7626
[E3] step 9310 loss 1.7444
[E3] step 9320 loss 0.5289
[E3] step 9330 loss 0.2096
[E3] step 9340 loss 0.8786
[E3] step 9350 loss 0.9968
[E3] step 9360 loss 0.0493
[E3] step 9370 loss 7.4830
[E3] step 9380 loss 0.4228
[E3] step 9390 loss 1.2719
[E3] step 9400 loss 0.0407
[E3] step 9410 loss 0.3239
[E3] step 9420 loss 0.0021
[E3] step 9430 loss 0.4091
[E3] step 9440 loss 0.0804
[E3] step 9450 loss 0.6055
[E3] step 9460 loss 0.1444
[E3] step 9470 loss 0.0809
[E3] step 9480 loss 0.0040
[E3] step 9490 loss 0.3073
[E3] step 9500 loss 0.1647
[E3] step 9510 loss 1.6801
[E3] step 9520 loss 0.1909
[E3] step 9530 loss 0.6607
[E3] step 9540 loss 0.4606
[E3] step 9550 loss 0.0168
[E3] step 9560 loss 0.0604
[E3] step 9570 loss 0.4643
[E3] step 9580 loss 2.2207
[E3] step 9590 loss 0.0002
[E3] step 9600 loss 0.1258
[E3] step 9610 loss 0.0009
[E3] step 9620 loss 0.7284
[E3] step 9630 loss 0.2075
[E3] step 9640 loss 1.5927
[E3] step 9650 loss 0.0352
[E3] step 9660 loss 0.2310
[E3] step 9670 loss 0.0024
[E3] step 9680 loss 0.8630
[E3] step 9690 loss 0.7647
[E3] step 9700 loss 0.8452
[E3] step 9710 loss 3.8405
[E3] step 9720 loss 0.3282
[E3] step 9730 loss 0.8844
[E3] step 9740 loss 0.3181
[E3] step 9750 loss 0.4548
[E3] step 9760 loss 0.1146
[E3] step 9770 loss 0.5264
[E3] step 9780 loss 0.6776
[E3] step 9790 loss 0.2632
[E3] step 9800 loss 0.0007
[E3] step 9810 loss 0.2671
[E3] step 9820 loss 0.8000
[E3] step 9830 loss 0.1245
[E3] step 9840 loss 0.4549
[E3] step 9850 loss 1.8395
[E3] step 9860 loss 0.0023
[E3] step 9870 loss 1.4723
[E3] step 9880 loss 0.0839
[E3] step 9890 loss 0.9089
[E3] step 9900 loss 0.3100
[E3] step 9910 loss 0.0062
[E3] step 9920 loss 0.4195
[E3] step 9930 loss 0.8502
[E3] step 9940 loss 0.8290
[E3] step 9950 loss 0.0091
[E3] step 9960 loss 1.8164
[E3] step 9970 loss 1.8494
[E3] step 9980 loss 0.2285
[E3] step 9990 loss 1.7925
[E3] step 10000 loss 0.1531
[E3] step 10010 loss 0.5594
[E3] step 10020 loss 0.7857
[E3] step 10030 loss 0.4126
[E3] step 10040 loss 0.0468
[E3] step 10050 loss 0.0384
[E3] step 10060 loss 0.7542
[E3] step 10070 loss 0.0620
[E3] step 10080 loss 0.1164
[E3] step 10090 loss 0.1420
[E3] step 10100 loss 0.0003
[E3] step 10110 loss 0.6998
[E3] step 10120 loss 0.1788
[E3] step 10130 loss 0.3227
[E3] step 10140 loss 0.4991
[E3] step 10150 loss 0.2861
[E3] step 10160 loss 0.0372
[E3] step 10170 loss 0.7747
[E3] step 10180 loss 0.0222
[E3] step 10190 loss 0.0005
[E3] step 10200 loss 0.3879
[E3] step 10210 loss 1.2554
[E3] step 10220 loss 0.1436
[E3] step 10230 loss 0.2414
[E3] step 10240 loss 0.1670
[E3] step 10250 loss 1.5417
[E3] step 10260 loss 0.4300
[E3] step 10270 loss 0.4840
[E3] step 10280 loss 0.5450
[E3] step 10290 loss 0.0937
[E3] step 10300 loss 0.0058
[E3] step 10310 loss 0.7493
[E3] step 10320 loss 0.2851
[E3] step 10330 loss 0.2644
[E3] step 10340 loss 0.2701
[E3] step 10350 loss 1.2663
[E3] step 10360 loss 0.0068
[E3] step 10370 loss 0.7505
[E3] step 10380 loss 0.0373
[E3] step 10390 loss 0.0008
[E3] step 10400 loss 1.7962
[E3] step 10410 loss 0.3005
[E3] step 10420 loss 0.4751
[E3] step 10430 loss 1.9925
[E3] step 10440 loss 0.1762
[E3] step 10450 loss 0.5817
[E3] step 10460 loss 0.0151
[E3] step 10470 loss 1.4598
[E3] step 10480 loss 2.5299
[E3] step 10490 loss 0.2919
[E3] step 10500 loss 0.0093
[E3] step 10510 loss 0.3287
[E3] step 10520 loss 0.1930
[E3] step 10530 loss 0.0400
[E3] step 10540 loss 2.1188
[E3] step 10550 loss 1.3807
[E3] step 10560 loss 0.0212
[E3] step 10570 loss 0.7341
[E3] step 10580 loss 0.0009
[E3] step 10590 loss 0.5852
[E3] step 10600 loss 0.6232
[E3] step 10610 loss 0.5916
[E3] step 10620 loss 0.0246
[E3] step 10630 loss 0.0042
[E3] step 10640 loss 0.5286
[E3] step 10650 loss 0.3813
[E3] step 10660 loss 0.0068
[E3] step 10670 loss 1.7769
[E3] step 10680 loss 0.0138
[E3] step 10690 loss 1.4113
[E3] step 10700 loss 0.1308
[E3] step 10710 loss 0.0033
[E3] step 10720 loss 0.7509
[E3] step 10730 loss 0.0899
[E3] step 10740 loss 0.2739
[E3] step 10750 loss 0.0634
[E3] step 10760 loss 0.2672
[E3] step 10770 loss 0.6096
[E3] step 10780 loss 0.9787
[E3] step 10790 loss 0.2734
[E3] step 10800 loss 0.7652
[E3] step 10810 loss 0.8726
[E3] step 10820 loss 0.1249
[E3] step 10830 loss 0.0006
[E3] step 10840 loss 0.5328
[E3] step 10850 loss 0.1732
[E3] step 10860 loss 0.1276
[E3] step 10870 loss 2.4420
[E3] step 10880 loss 0.1168
[E3] step 10890 loss 0.0003
[E3] step 10900 loss 0.5839
[E3] step 10910 loss 0.0025
[E3] step 10920 loss 0.8427
[E3] step 10930 loss 0.3482
[E3] step 10940 loss 0.0588
[E3] step 10950 loss 0.0026
[E3] step 10960 loss 4.1799
[E3] step 10970 loss 0.1847
[E3] step 10980 loss 0.0063
[E3] step 10990 loss 1.0798
[E3] step 11000 loss 1.3287
[E3] step 11010 loss 2.0695
[E3] step 11020 loss 0.1360
[E3] step 11030 loss 0.9236
[E3] step 11040 loss 0.0958
[E3] step 11050 loss 0.5139
[E3] step 11060 loss 0.0452
[E3] step 11070 loss 0.6280
[E3] step 11080 loss 0.4732
[E3] step 11090 loss 0.3093
[E3] step 11100 loss 0.0326
[E3] step 11110 loss 0.2567
[E3] step 11120 loss 0.4850
[E3] step 11130 loss 0.0608
[E3] step 11140 loss 0.0872
[E3] step 11150 loss 0.0001
[E3] step 11160 loss 0.1010
[E3] step 11170 loss 0.9914
[E3] step 11180 loss 0.1824
[E3] step 11190 loss 1.8092
[E3] step 11200 loss 0.3421
[E3] step 11210 loss 0.6189
[E3] step 11220 loss 0.2947
[E3] step 11230 loss 0.5041
[E3] step 11240 loss 0.2838
[E3] step 11250 loss 0.8123
[E3] step 11260 loss 0.0112
[E3] step 11270 loss 0.4747
[E3] step 11280 loss 1.5767
[E3] step 11290 loss 0.0119
[E3] step 11300 loss 0.0005
[E3] step 11310 loss 0.0003
[E3] step 11320 loss 0.6398
[E3] step 11330 loss 0.6082
[E3] step 11340 loss 0.0929
[E3] step 11350 loss 0.5065
[E3] step 11360 loss 0.7705
[E3] step 11370 loss 0.2134
[E3] step 11380 loss 1.8569
[E3] step 11390 loss 0.4281
[E3] step 11400 loss 0.5971
[E3] step 11410 loss 0.1214
[E3] step 11420 loss 0.1145
[E3] step 11430 loss 1.0909
[E3] step 11440 loss 0.2582
[E3] step 11450 loss 1.4511
[E3] step 11460 loss 0.0002
[E3] step 11470 loss 0.8151
[E3] step 11480 loss 1.0465
[E3] step 11490 loss 0.4983
[E3] step 11500 loss 0.3678
[E3] step 11510 loss 0.0695
[E3] step 11520 loss 0.3925
[E3] step 11530 loss 0.3541
[E3] step 11540 loss 0.0035
[E3] step 11550 loss 3.4150
[E3] step 11560 loss 0.5784
[E3] step 11570 loss 0.0167
[E3] step 11580 loss 0.7756
[E3] step 11590 loss 0.1970
[E3] step 11600 loss 0.7711
[E3] step 11610 loss 0.8461
[E3] step 11620 loss 0.2555
[E3] step 11630 loss 0.2277
[E3] step 11640 loss 1.5995
[E3] step 11650 loss 0.3905
[E3] step 11660 loss 0.1833
[E3] step 11670 loss 0.6605
[E3] step 11680 loss 0.0201
[E3] step 11690 loss 0.0988
[E3] step 11700 loss 0.3083
[E3] step 11710 loss 0.1854
[E3] step 11720 loss 0.0030
[E3] step 11730 loss 0.0079
[E3] step 11740 loss 2.3934
[E3] step 11750 loss 0.0229
[E3] step 11760 loss 0.9971
[E3] step 11770 loss 0.2019
[E3] step 11780 loss 1.6700
[E3] step 11790 loss 0.0125
[E3] step 11800 loss 0.6514
[E3] step 11810 loss 0.0016
[E3] step 11820 loss 0.3699
[E3] step 11830 loss 2.0154
[E3] step 11840 loss 0.1406
[E3] step 11850 loss 0.2379
[E3] step 11860 loss 0.0227
[E3] step 11870 loss 0.3027
[E3] step 11880 loss 0.3923
[E3] step 11890 loss 0.1317
[E3] step 11900 loss 0.0769
[E3] step 11910 loss 0.3967
[E3] step 11920 loss 0.5696
[E3] step 11930 loss 0.6440
[E3] step 11940 loss 1.2046
[E3] step 11950 loss 0.3526
[E3] step 11960 loss 0.8884
[E3] step 11970 loss 1.6230
[E3] step 11980 loss 0.2580
[E3] step 11990 loss 11.1171
[E3] step 12000 loss 0.2613
[E3] step 12010 loss 0.4379
[E3] step 12020 loss 0.0736
[E3] step 12030 loss 0.2948
[E3] step 12040 loss 0.1869
[E3] step 12050 loss 0.5984
[E3] step 12060 loss 1.3622
[E3] step 12070 loss 0.0798
[E3] step 12080 loss 0.0001
[E3] step 12090 loss 3.1955
[E3] step 12100 loss 0.7175
[E3] step 12110 loss 0.7318
[E3] step 12120 loss 0.6766
[E3] step 12130 loss 2.5233
[E3] step 12140 loss 0.8191
[E3] step 12150 loss 0.1438
[E3] step 12160 loss 0.3002
[E3] step 12170 loss 0.7748
[E3] step 12180 loss 0.0930
[E3] step 12190 loss 0.0016
[E3] step 12200 loss 0.3117
[E3] step 12210 loss 0.0623
[E3] step 12220 loss 0.0045
[E3] step 12230 loss 0.5191
[E3] step 12240 loss 0.0003
[E3] step 12250 loss 0.7376
[E3] step 12260 loss 0.2958
[E3] step 12270 loss 0.4963
[E3] step 12280 loss 1.0713
[E3] step 12290 loss 0.7620
[E3] step 12300 loss 0.0785
[E3] step 12310 loss 0.4479
[E3] step 12320 loss 0.2604
[E3] step 12330 loss 0.8338
[E3] step 12340 loss 0.0121
[E3] step 12350 loss 1.4501
[E3] step 12360 loss 0.5069
[E3] step 12370 loss 1.1550
[E3] step 12380 loss 0.4267
[E3] step 12390 loss 1.6520
[E3] step 12400 loss 0.0036
[E3] step 12410 loss 0.5865
[E3] step 12420 loss 0.4093
[E3] step 12430 loss 0.9705
[E3] step 12440 loss 0.4373
[E3] step 12450 loss 1.0277
[E3] step 12460 loss 1.1526
[E3] step 12470 loss 0.4227
[E3] step 12480 loss 0.1663
[E3] step 12490 loss 0.3621
[E3] step 12500 loss 2.8459
[E3] step 12510 loss 0.3680
[E3] step 12520 loss 2.8356
[E3] step 12530 loss 0.0202
[E3] step 12540 loss 0.0017
[E3] step 12550 loss 0.2516
[E3] step 12560 loss 0.0314
[E3] step 12570 loss 0.1193
[E3] step 12580 loss 0.0009
[E3] step 12590 loss 0.3857
[E3] step 12600 loss 0.3369
[E3] step 12610 loss 0.0028
[E3] step 12620 loss 0.0572
[E3] step 12630 loss 0.1976
[E3] step 12640 loss 0.1070
[E3] step 12650 loss 0.0004
[E3] step 12660 loss 2.1532
[E3] step 12670 loss 0.6370
[E3] step 12680 loss 0.2018
[E3] step 12690 loss 0.1016
[E3] step 12700 loss 0.4488
[E3] step 12710 loss 0.0437
[E3] step 12720 loss 0.1445
[E3] step 12730 loss 0.0193
[E3] step 12740 loss 0.2636
[E3] step 12750 loss 0.1609
[E3] step 12760 loss 0.0105
[E3] step 12770 loss 1.6391
[E3] step 12780 loss 0.1839
[E3] step 12790 loss 0.0989
[E3] step 12800 loss 1.5251
[E3] step 12810 loss 0.0172
[E3] step 12820 loss 0.1024
[E3] step 12830 loss 0.2153
[E3] step 12840 loss 1.5407
[E3] step 12850 loss 0.0151
[E3] step 12860 loss 0.0057
[E3] step 12870 loss 0.0198
[E3] step 12880 loss 1.6675
[E3] step 12890 loss 0.2094
[E3] step 12900 loss 2.5824
[E3] step 12910 loss 1.0620
[E3] step 12920 loss 0.3513
[E3] step 12930 loss 0.0593
[E3] step 12940 loss 0.0021
[E3] step 12950 loss 0.0283
[E3] step 12960 loss 0.0707
[E3] step 12970 loss 0.0020
[E3] step 12980 loss 0.0759
[E3] step 12990 loss 0.0116
[E3] step 13000 loss 0.0027
[E3] step 13010 loss 0.8274
[E3] step 13020 loss 0.0031
[E3] step 13030 loss 0.0099
[E3] step 13040 loss 0.2788
[E3] step 13050 loss 3.1285
[E3] step 13060 loss 0.1202
[E3] step 13070 loss 0.3103
[E3] step 13080 loss 0.0214
[E3] step 13090 loss 0.9834
[E3] step 13100 loss 0.0015
[E3] step 13110 loss 0.0166
[E3] step 13120 loss 0.0001
[E3] step 13130 loss 1.7534
[E3] step 13140 loss 0.9022
[E3] step 13150 loss 1.0820
[E3] step 13160 loss 0.0079
[E3] step 13170 loss 0.0797
[E3] step 13180 loss 0.4840
[E3] step 13190 loss 0.5316
[E3] step 13200 loss 0.0680
[E3] step 13210 loss 0.0043
[E3] step 13220 loss 2.4539
[E3] step 13230 loss 1.2856
[E3] step 13240 loss 0.2517
[E3] step 13250 loss 0.0162
[E3] step 13260 loss 0.8008
[E3] step 13270 loss 0.3913
[E3] step 13280 loss 1.5747
[E3] step 13290 loss 0.3510
[E3] step 13300 loss 2.1686
[E3] step 13310 loss 0.4974
[E3] step 13320 loss 0.5213
[E3] step 13330 loss 1.0009
[E3] step 13340 loss 1.0704
[E3] step 13350 loss 1.4416
[E3] step 13360 loss 1.6373
[E3] step 13370 loss 0.0245
[E3] step 13380 loss 1.0400
[E3] step 13390 loss 0.3889
[E3] step 13400 loss 1.5924
[E3] step 13410 loss 0.0416
[E3] step 13420 loss 1.4359
[E3] step 13430 loss 0.0856
[E3] step 13440 loss 1.3081
[E3] step 13450 loss 0.3530
[E3] step 13460 loss 0.2634
[E3] step 13470 loss 0.7384
[E3] step 13480 loss 0.6029
[E3] step 13490 loss 0.0081
[E3] step 13500 loss 0.0368
[E3] step 13510 loss 0.6241
[E3] step 13520 loss 0.7858
[E3] step 13530 loss 0.4593
[E3] step 13540 loss 0.2521
[E3] step 13550 loss 0.0047
[E3] step 13560 loss 0.0612
[E3] step 13570 loss 0.0323
[E3] step 13580 loss 0.9506
[E3] step 13590 loss 0.1882
[E3] step 13600 loss 0.6030
[E3] step 13610 loss 0.0378
[E3] step 13620 loss 0.5566
[E3] step 13630 loss 2.2767
[E3] step 13640 loss 2.7733
[E3] step 13650 loss 0.0311
[E3] step 13660 loss 0.3050
[E3] step 13670 loss 0.0383
[E3] step 13680 loss 0.0772
[E3] step 13690 loss 0.0299
[E3] step 13700 loss 0.0017
[E3] step 13710 loss 0.0596
[E3] step 13720 loss 3.6620
[E3] step 13730 loss 0.2024
[E3] step 13740 loss 1.1490
[E3] step 13750 loss 0.2947
[E3] step 13760 loss 0.0160
[E3] step 13770 loss 0.7528
[E3] step 13780 loss 0.6966
[E3] step 13790 loss 0.2129
[E3] step 13800 loss 0.0063
[E3] step 13810 loss 3.8715
[E3] step 13820 loss 3.2217
[E3] step 13830 loss 1.1246
[E3] step 13840 loss 0.0130
[E3] step 13850 loss 0.2069
[E3] step 13860 loss 0.4175
[E3] step 13870 loss 1.4228
[E3] step 13880 loss 1.7514
[E3] step 13890 loss 0.7142
[E3] step 13900 loss 0.9132
[E3] step 13910 loss 0.2330
[E3] step 13920 loss 0.5463
[E3] step 13930 loss 0.7343
[E3] step 13940 loss 0.9009
[E3] step 13950 loss 0.0040
[E3] step 13960 loss 0.5019
[E3] step 13970 loss 0.3186
[E3] step 13980 loss 0.2205
[E3] step 13990 loss 4.7161
[E3] step 14000 loss 0.6949
[E3] step 14010 loss 0.1672
[E3] step 14020 loss 0.3914
[E3] step 14030 loss 0.2873
[E3] step 14040 loss 1.0528
[E3] step 14050 loss 0.0072
[E3] step 14060 loss 0.1530
[E3] step 14070 loss 0.7795
[E3] step 14080 loss 4.1252
[E3] step 14090 loss 0.1829
[E3] step 14100 loss 0.0015
[E3] step 14110 loss 0.2875
[E3] step 14120 loss 0.0047
[E3] step 14130 loss 0.8641
[E3] step 14140 loss 0.6291
[E3] step 14150 loss 0.6688
[E3] step 14160 loss 0.1873
[E3] step 14170 loss 0.5386
[E3] step 14180 loss 0.2881
[E3] step 14190 loss 0.0015
[E3] step 14200 loss 0.2555
[E3] step 14210 loss 0.0570
[E3] step 14220 loss 0.0595
[E3] step 14230 loss 0.0882
[E3] step 14240 loss 3.6661
[E3] step 14250 loss 0.1127
[E3] step 14260 loss 3.7235
[E3] step 14270 loss 0.1422
[E3] step 14280 loss 0.0002
[E3] step 14290 loss 0.0467
[E3] step 14300 loss 1.9210
[E3] step 14310 loss 0.5067
[E3] step 14320 loss 0.0415
[E3] step 14330 loss 0.0572
[E3] step 14340 loss 0.8778
[E3] step 14350 loss 2.2176
[E3] step 14360 loss 0.2035
[E3] step 14370 loss 0.2380
[E3] step 14380 loss 0.2820
[E3] step 14390 loss 0.3411
[E3] step 14400 loss 2.4838
[E3] step 14410 loss 1.1567
[E3] step 14420 loss 0.0235
[E3] step 14430 loss 2.2257
[E3] step 14440 loss 0.7320
[E3] step 14450 loss 0.1522
[E3] step 14460 loss 2.7168
[E3] step 14470 loss 0.0097
[E3] step 14480 loss 0.6278
[E3] step 14490 loss 0.1395
[E3] step 14500 loss 0.0011
[E3] step 14510 loss 0.0012
[E3] step 14520 loss 0.2237
[E3] step 14530 loss 3.4705
[E3] step 14540 loss 0.2594
[E3] step 14550 loss 0.0208
[E3] step 14560 loss 0.0239
[E3] step 14570 loss 0.0293
[E3] step 14580 loss 0.4303
[E3] step 14590 loss 0.1139
[E3] step 14600 loss 0.8756
[E3] step 14610 loss 2.4021
[E3] step 14620 loss 2.0712
[E3] step 14630 loss 2.0676
[E3] step 14640 loss 0.5327
[E3] step 14650 loss 0.0205
[E3] step 14660 loss 0.3846
[E3] step 14670 loss 0.0031
[E3] step 14680 loss 0.1405
[E3] step 14690 loss 0.3069
[E3] step 14700 loss 0.3442
[E3] step 14710 loss 0.5502
[E3] step 14720 loss 0.4965
[E3] step 14730 loss 1.2693
[E3] step 14740 loss 0.0446
[E3] step 14750 loss 2.2161
[E3] step 14760 loss 0.0006
[E3] step 14770 loss 0.0021
[E3] step 14780 loss 0.0799
[E3] step 14790 loss 0.1326
[E3] step 14800 loss 2.1395
[E3] step 14810 loss 1.3163
[E3] step 14820 loss 0.0813
[E3] step 14830 loss 3.5044
[E3] step 14840 loss 1.1062
[E3] step 14850 loss 0.0744
[E3] step 14860 loss 1.9077
[E3] step 14870 loss 0.0644
[E3] step 14880 loss 2.9982
[E3] step 14890 loss 0.3833
[E3] step 14900 loss 0.0185
[E3] step 14910 loss 0.1958
[E3] step 14920 loss 2.0667
[E3] step 14930 loss 2.0576
[E3] step 14940 loss 1.0299
[E3] step 14950 loss 0.4187
[E3] step 14960 loss 0.0315
[E3] step 14970 loss 0.1888
[E3] step 14980 loss 1.3520
[E3] step 14990 loss 0.8039
Epoch 3 avg-loss 0.6660
[E4] step 0 loss 0.9554
[E4] step 10 loss 0.1748
[E4] step 20 loss 0.4525
[E4] step 30 loss 0.0044
[E4] step 40 loss 0.0749
[E4] step 50 loss 0.0078
[E4] step 60 loss 5.0489
[E4] step 70 loss 0.7760
[E4] step 80 loss 0.1478
[E4] step 90 loss 2.3668
[E4] step 100 loss 0.0011
[E4] step 110 loss 1.1198
[E4] step 120 loss 0.0455
[E4] step 130 loss 0.0004
[E4] step 140 loss 0.7384
[E4] step 150 loss 2.9602
[E4] step 160 loss 1.4957
[E4] step 170 loss 2.0617
[E4] step 180 loss 5.9995
[E4] step 190 loss 0.1606
[E4] step 200 loss 0.0272
[E4] step 210 loss 0.5569
[E4] step 220 loss 1.9336
[E4] step 230 loss 0.1248
[E4] step 240 loss 0.9324
[E4] step 250 loss 0.8855
[E4] step 260 loss 2.2613
[E4] step 270 loss 0.0270
[E4] step 280 loss 0.0565
[E4] step 290 loss 0.0274
[E4] step 300 loss 0.0427
[E4] step 310 loss 1.4371
[E4] step 320 loss 0.2973
[E4] step 330 loss 0.0552
[E4] step 340 loss 0.8621
[E4] step 350 loss 0.7111
[E4] step 360 loss 0.0847
[E4] step 370 loss 0.0656
[E4] step 380 loss 0.4223
[E4] step 390 loss 0.1668
[E4] step 400 loss 0.3668
[E4] step 410 loss 0.7116
[E4] step 420 loss 3.7377
[E4] step 430 loss 0.3753
[E4] step 440 loss 0.2519
[E4] step 450 loss 2.0029
[E4] step 460 loss 0.0002
[E4] step 470 loss 0.3207
[E4] step 480 loss 0.9409
[E4] step 490 loss 2.1009
[E4] step 500 loss 1.5714
[E4] step 510 loss 0.6447
[E4] step 520 loss 0.6969
[E4] step 530 loss 0.0752
[E4] step 540 loss 1.1947
[E4] step 550 loss 0.5520
[E4] step 560 loss 0.0324
[E4] step 570 loss 2.3606
[E4] step 580 loss 0.5104
[E4] step 590 loss 1.2081
[E4] step 600 loss 0.1218
[E4] step 610 loss 0.0049
[E4] step 620 loss 0.4871
[E4] step 630 loss 0.4508
[E4] step 640 loss 1.1231
[E4] step 650 loss 0.0098
[E4] step 660 loss 0.0261
[E4] step 670 loss 0.0268
[E4] step 680 loss 0.4257
[E4] step 690 loss 1.2808
[E4] step 700 loss 0.2950
[E4] step 710 loss 0.7055
[E4] step 720 loss 2.3597
[E4] step 730 loss 1.2482
[E4] step 740 loss 0.0040
[E4] step 750 loss 0.2876
[E4] step 760 loss 0.1074
[E4] step 770 loss 0.0062
[E4] step 780 loss 0.0481
[E4] step 790 loss 0.0011
[E4] step 800 loss 0.0294
[E4] step 810 loss 0.0159
[E4] step 820 loss 1.7214
[E4] step 830 loss 0.4165
[E4] step 840 loss 1.1868
[E4] step 850 loss 0.0016
[E4] step 860 loss 0.6596
[E4] step 870 loss 0.0012
[E4] step 880 loss 0.2850
[E4] step 890 loss 0.0085
[E4] step 900 loss 1.7977
[E4] step 910 loss 0.9258
[E4] step 920 loss 0.0662
[E4] step 930 loss 0.3267
[E4] step 940 loss 0.0023
[E4] step 950 loss 0.0005
[E4] step 960 loss 0.0019
[E4] step 970 loss 0.0450
[E4] step 980 loss 0.3333
[E4] step 990 loss 0.2048
[E4] step 1000 loss 0.3418
[E4] step 1010 loss 0.0780
[E4] step 1020 loss 0.0196
[E4] step 1030 loss 0.0761
[E4] step 1040 loss 0.5147
[E4] step 1050 loss 0.0456
[E4] step 1060 loss 0.0225
[E4] step 1070 loss 0.4203
[E4] step 1080 loss 0.0249
[E4] step 1090 loss 0.0020
[E4] step 1100 loss 0.0014
[E4] step 1110 loss 1.1604
[E4] step 1120 loss 1.1107
[E4] step 1130 loss 0.0012
[E4] step 1140 loss 0.1472
[E4] step 1150 loss 0.5132
[E4] step 1160 loss 0.0003
[E4] step 1170 loss 0.0002
[E4] step 1180 loss 0.9384
[E4] step 1190 loss 0.3375
[E4] step 1200 loss 0.2148
[E4] step 1210 loss 0.8227
[E4] step 1220 loss 0.0005
[E4] step 1230 loss 0.5758
[E4] step 1240 loss 0.0101
[E4] step 1250 loss 0.0640
[E4] step 1260 loss 0.0878
[E4] step 1270 loss 0.2286
[E4] step 1280 loss 2.2126
[E4] step 1290 loss 0.0008
[E4] step 1300 loss 0.1761
[E4] step 1310 loss 0.0739
[E4] step 1320 loss 0.7167
[E4] step 1330 loss 0.6584
[E4] step 1340 loss 3.7156
[E4] step 1350 loss 0.6429
[E4] step 1360 loss 0.6378
[E4] step 1370 loss 0.3331
[E4] step 1380 loss 0.7221
[E4] step 1390 loss 0.0071
[E4] step 1400 loss 0.1641
[E4] step 1410 loss 0.1376
[E4] step 1420 loss 0.0650
[E4] step 1430 loss 0.0235
[E4] step 1440 loss 0.7322
[E4] step 1450 loss 0.0242
[E4] step 1460 loss 0.4711
[E4] step 1470 loss 0.4022
[E4] step 1480 loss 4.0228
[E4] step 1490 loss 0.0396
[E4] step 1500 loss 0.0021
[E4] step 1510 loss 1.5133
[E4] step 1520 loss 0.4050
[E4] step 1530 loss 0.3182
[E4] step 1540 loss 0.1417
[E4] step 1550 loss 0.0110
[E4] step 1560 loss 0.4224
[E4] step 1570 loss 0.0658
[E4] step 1580 loss 0.7661
[E4] step 1590 loss 1.2523
[E4] step 1600 loss 3.6651
[E4] step 1610 loss 2.4820
[E4] step 1620 loss 0.6604
[E4] step 1630 loss 0.0006
[E4] step 1640 loss 0.4552
[E4] step 1650 loss 0.0103
[E4] step 1660 loss 0.3248
[E4] step 1670 loss 1.1887
[E4] step 1680 loss 0.9717
[E4] step 1690 loss 0.2154
[E4] step 1700 loss 0.0035
[E4] step 1710 loss 0.2468
[E4] step 1720 loss 1.0655
[E4] step 1730 loss 0.3100
[E4] step 1740 loss 0.2993
[E4] step 1750 loss 0.0011
[E4] step 1760 loss 0.3637
[E4] step 1770 loss 0.0612
[E4] step 1780 loss 0.8012
[E4] step 1790 loss 0.4499
[E4] step 1800 loss 0.0447
[E4] step 1810 loss 0.0076
[E4] step 1820 loss 0.1102
[E4] step 1830 loss 0.0080
[E4] step 1840 loss 0.5223
[E4] step 1850 loss 0.9027
[E4] step 1860 loss 0.2793
[E4] step 1870 loss 0.4642
[E4] step 1880 loss 0.1333
[E4] step 1890 loss 0.5661
[E4] step 1900 loss 0.7209
[E4] step 1910 loss 0.0004
[E4] step 1920 loss 0.5274
[E4] step 1930 loss 0.1115
[E4] step 1940 loss 1.1558
[E4] step 1950 loss 0.2193
[E4] step 1960 loss 0.0056
[E4] step 1970 loss 1.4588
[E4] step 1980 loss 0.0351
[E4] step 1990 loss 3.4910
[E4] step 2000 loss 1.4293
[E4] step 2010 loss 0.0571
[E4] step 2020 loss 0.0611
[E4] step 2030 loss 1.5579
[E4] step 2040 loss 2.0077
[E4] step 2050 loss 0.1325
[E4] step 2060 loss 0.2371
[E4] step 2070 loss 0.2642
[E4] step 2080 loss 2.8750
[E4] step 2090 loss 0.0182
[E4] step 2100 loss 0.5498
[E4] step 2110 loss 0.0509
[E4] step 2120 loss 0.1632
[E4] step 2130 loss 1.3743
[E4] step 2140 loss 1.4515
[E4] step 2150 loss 0.5308
[E4] step 2160 loss 0.0127
